Matthew	Mat	1	2	8	ⲀϤϪⲞⲞⲤⲈ ⲈϨⲢⲀⲒ ⲈⲂⲎⲐⲖⲈⲈⲘ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲂⲰⲔ ⲚⲦⲈⲦⲚ ϢⲒⲚⲈ ϨⲚ ⲞⲨⲰⲢϪ ⲈⲦⲂⲈ ⲠϢⲎⲢⲈ ϢⲎⲘ. ⲈϢⲰⲠⲈ ⲆⲈ ⲈⲦⲈⲦⲚϢⲀⲚϨⲈ ⲈⲢⲞϤ ⲘⲀⲦⲀⲘⲘⲞⲒ ϨⲰ ϪⲈⲔⲀⲀⲤ ⲈⲒⲈⲈⲒ ⲚⲦⲀⲞⲨⲰϢⲦ ⲚⲀϤ.
Matthew	Mat	1	2	9	ⲚⲦⲞⲞⲨ ⲆⲈ ⲚⲦⲈⲢⲞⲨⲤⲰⲦⲘ ⲈⲂⲞⲖ ϨⲒⲦⲘ ⲠⲢⲢⲞ ⲀⲨⲂⲰⲔ ⲀⲨⲰ ⲈⲒⲤⲠⲤⲒⲞⲨ ⲚⲦⲀⲨⲚⲀⲨ ⲈⲢⲞϤ ϨⲚ ⲚⲈⲘⲀⲚϢⲀ ⲀϤⲘⲞⲞϢⲈ ϨⲎⲦⲞⲨ ϢⲀⲚⲦⲈϤⲈⲒ ⲚϤⲀϨⲈⲢⲀⲦϤ ⲈϪⲘ ⲠⲘⲀ ⲈⲚⲈⲢⲈⲠϢⲎⲢⲈ ϢⲎⲘ ⲚϨⲎⲦϤ.
Matthew	Mat	1	2	10	ⲚⲦⲈⲢⲞⲨⲚⲀⲨ ⲈⲠⲤⲒⲞⲨ ⲀⲨⲢⲀϢⲈ ϨⲚ ⲞⲨⲚⲞϬ ⲚⲢⲀϢⲈ ⲈⲘⲀⲦⲈ.
Matthew	Mat	1	2	11	ⲀⲨⲰ ⲚⲦⲈⲢⲞⲨⲈⲒ ⲈϨⲢⲀⲒ ⲈⲠⲎⲒ ⲀⲨⲚⲀⲨ ⲈⲠϢⲎⲢⲈ ϢⲎⲘ ⲘⲚ ⲘⲀⲢⲒⲀ ⲦⲈϤⲘⲀⲀⲨ ⲀⲨⲠⲀϨⲦⲞⲨ ⲀⲨⲞⲨⲰϢⲦ ⲚⲀϤ ⲀⲨⲞⲨⲰⲚ ⲚⲚⲈⲨⲀϨⲰⲰⲢ ⲀⲨⲈⲒⲚⲈ ⲚⲀϤ ⲚϨⲈⲚⲆⲰⲢⲞⲚ ⲞⲨⲚⲞⲨⲂ ⲘⲚ ⲞⲨⲖⲒⲂⲀⲚⲞⲤ ⲘⲚ ⲞⲨϢⲀⲖ.
Matthew	Mat	1	2	12	ⲀⲨⲦⲞⲨⲚⲈⲒⲀⲦⲞⲨ ⲆⲈ ⲈⲂⲞⲖ ϨⲚ ⲞⲨⲢⲀⲤⲞⲨ ⲈⲦⲘⲔⲞⲦⲞⲨ ϢⲀϨⲎⲢⲰⲆⲎⲤ. ⲈⲂⲞⲖ ϨⲒⲦⲚ ⲔⲈϨⲒⲎ ⲀⲨⲀⲚⲀⲬⲰⲢⲈⲒ ⲈϨⲢⲀⲒ ⲈⲦⲈⲨⲬⲞⲢⲀ.
Matthew	Mat	1	2	13	ⲚⲦⲈⲢⲞⲨⲂⲰⲔ ⲆⲈ ⲈⲒⲤⲠⲀⲄⲄⲈⲖⲞⲤ ⲘⲠϪⲞⲈⲒⲤ ⲀϤⲞⲨⲰⲚϨ ⲈⲂⲞⲖ ϨⲚ ⲞⲨⲢⲀⲤⲞⲨ ⲈⲒⲰⲤⲎⲪ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲦⲰⲞⲨⲚ ⲚⲄϪⲒ ⲘⲠϢⲎⲢⲈ ϢⲎⲘ ⲘⲚ ⲦⲈϤⲘⲀⲀⲨ ⲚⲄⲂⲰⲔ ⲈϨⲢⲀⲒ ⲈⲔⲎⲘⲈ ⲚⲄϢⲰⲠⲈ ϨⲘ ⲠⲘⲀ ⲈⲦⲘⲘⲀⲨ ϢⲀⲚϮϪⲞⲞⲤ ⲚⲀⲔ. ϨⲎⲢⲰⲆⲎⲤ ⲄⲀⲢ ⲚⲀϢⲒⲚⲈ ⲚⲤⲀⲠϢⲎⲢⲈ ϢⲎⲘ ⲈⲦⲀⲔⲞϤ.
Matthew	Mat	1	2	14	ⲚⲦⲞϤ ⲆⲈ ⲀϤⲦⲰⲞⲨⲚ ⲀϤϪⲒ ⲘⲠϢⲎⲢⲈ ϢⲎⲘ ⲘⲚ ⲦⲈϤⲘⲀⲀⲨ ⲚⲦⲈⲨϢⲎ ⲀϤⲂⲰⲔ ⲈϨⲢⲀⲒ ⲈⲔⲎⲘⲈ.
Matthew	Mat	1	2	15	ⲚⲈϤϢⲞⲞⲠ ⲆⲈ ϨⲘ ⲠⲘⲀ ⲈⲦⲘⲘⲀⲨ ϢⲀⲚⲦⲈϨⲎⲢⲰⲆⲎⲤ ⲘⲞⲨ. ϪⲈⲔⲀⲀⲤ ⲈϤⲈϪⲰⲔ ⲈⲂⲞⲖ ⲚϬⲒ ⲠⲈⲚⲦⲀⲠϪⲞⲈⲒⲤ ϪⲞⲞϤ ϨⲒⲦⲘ ⲠⲈⲠⲢⲞⲪⲎⲦⲎⲤ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀⲒⲘⲞⲨⲦⲈ ⲈⲠⲀϢⲎⲢⲈ ⲈⲂⲞⲖ ϨⲚ ⲔⲎⲘⲈ.
Matthew	Mat	1	2	16	ⲦⲞⲦⲈ ϨⲎⲢⲰⲆⲎⲤ ⲚⲦⲈⲢⲈϤⲚⲀⲨ ϪⲈ ⲀⲨⲤⲰⲂⲈ ⲘⲘⲞϤ ⲈⲂⲞⲖ ϨⲒⲦⲚ ⲘⲘⲀⲄⲞⲤ ⲀϤϬⲰⲚⲦ ⲈⲘⲀⲦⲈ ⲀϤϪⲞⲞⲨ ⲀϤⲘⲞⲨⲞⲨⲦ ⲚϢⲎⲢⲈ ϢⲎⲘ ⲚⲒⲘ ⲈⲦϨⲚ ⲂⲎⲐⲖⲈⲈⲘ ⲘⲚ ⲚⲈⲦϢⲞⲞⲠ ϨⲚ ⲚⲈⲤⲦⲞϢ ⲦⲎⲢⲞⲨ ϪⲒⲚⲢⲘⲠⲈ ⲤⲚⲦⲈ ⲈⲠⲈⲤⲎⲦ. ⲔⲀⲦⲀⲠⲈⲨⲞⲈⲒϢ ⲚⲦⲀⲨϨⲈⲦϨⲰⲦϤ ⲈⲂⲞⲖ ϨⲒⲦⲞⲞⲦⲞⲨ ⲚⲘⲘⲀⲄⲞⲤ.
Matthew	Mat	1	2	17	ⲦⲞⲦⲈ ⲀϤϪⲰⲔ ⲈⲂⲞⲖ ⲚϬⲒ ⲠⲈⲚⲦⲀⲨϪⲞⲞϤ ϨⲒⲦⲚ ⲒⲈⲢⲎⲘⲒⲀⲤ ⲠⲈⲠⲢⲞⲪⲎⲦⲎⲤ ⲈϤϪⲰ ⲘⲘⲞⲤ.
Matthew	Mat	1	2	18	ϪⲈ ⲞⲨⲤⲘⲎ ⲀⲨⲤⲰⲦⲘ ⲈⲢⲞⲤ ϨⲚ ϨⲢⲀⲘⲘⲀ. ⲞⲨⲢⲒⲘⲈ ⲘⲚⲞⲨⲦⲞⲈⲒⲦ ⲈⲚⲀϢⲰϤ. ϨⲢⲀⲬⲎⲖ ⲈⲤⲢⲒⲘⲈ ⲈⲚⲈⲤϢⲎⲢⲈ ⲀⲨⲰ ⲘⲠⲈⲤⲞⲨⲰϢ ⲈⲤⲖⲤⲰⲖⲤ ϪⲈ ⲚⲚⲞⲨⲤ ⲀⲚ ⲚⲈ.
Matthew	Mat	1	2	19	ⲚⲦⲈⲢⲈϤⲘⲞⲨ ⲆⲈ ⲚϬⲒ ϨⲎⲢⲰⲆⲎⲤ. ⲈⲒⲤⲠⲀⲄⲄⲈⲖⲞⲤ ⲘⲠϪⲞⲈⲒⲤ ⲀϤⲞⲨⲰⲚϨ ⲈⲂⲞⲖ ϨⲚ ⲞⲨⲢⲀⲤⲞⲨ ⲈⲒⲰⲤⲎⲪ ϨⲚ ⲔⲎⲘⲈ.
Matthew	Mat	1	2	20	ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲦⲰⲞⲨⲚ ⲚⲄϪⲒ ⲘⲠϢⲎⲢⲈ ϢⲎⲘ ⲘⲚ ⲦⲈϤⲘⲀⲀⲨ ⲚⲄⲂⲰⲔ ⲈϨⲢⲀⲒ ⲈⲠⲔⲀϨ ⲘⲠⲒⲤⲢⲀⲎⲖ. ⲀⲨⲘⲞⲨ ⲄⲀⲢ ⲚϬⲒ ⲚⲈⲦϢⲒⲚⲈ ⲚⲤⲀⲦⲈⲮⲨⲬⲎ ⲘⲠϢⲎⲢⲈ ϢⲎⲘ.
